Time_index,Load,Load_alternative_scenario_1,Load_alternative_scenario_2
1745,14685,,
1746,14695,,
1747,14851,,
1748,15093,,
1749,15838,,
1750,15394,,
1751,14294,,
1752,12793,,
1753,11451,,
1754,10540,,
1755,10046,,
1756,9795,,
1757,9785,,
1758,10017,,
1759,11033,,
1760,13060,,
1761,14309,,
1762,14609,,
1763,14775,,
1764,14915,,
1765,14948,,
1766,14817,,
1767,14783,,
1768,14632,,
1769,14501,,
1770,14599,,
1771,14941,,
1772,15302,,
1773,15868,,
1774,15481,,
1775,14447,,
1776,13003,,
1777,11700,,
1778,10841,,
1779,10374,,
1780,10148,,
1781,10122,,
1782,10417,,
1783,11477,,
1784,13568,,
1785,14911,,
1786,15228,,
1787,15368,,
1788,15495,,
1789,15436,,
1790,15239,,
1791,15095,,
1792,14815,,
1793,14668,,
1794,14770,,
1795,15146,,
1796,15654,,
1797,16287,,
1798,15883,,
1799,14935,,
1800,13505,,
1801,12171,,
1802,11274,,
1803,10769,,
1804,10558,,
1805,10498,,
1806,10754,,
1807,11786,,
1808,13766,,
1809,15012,,
1810,15408,,
1811,15614,,
1812,15792,,
1813,15815,,
1814,15701,,
1815,15629,,
1816,15431,,
1817,15282,,
1818,15253,,
1819,15296,,
1820,15446,,
1821,15826,,
1822,15394,,
1823,14590,,
1824,13455,,
1825,12240,,
1826,11259,,
1827,10671,,
1828,10377,,
1829,10232,,
1830,10294,,
1831,10657,,
1832,11386,,
1833,12208,,
1834,13252,,
1835,13943,,
1836,14257,,
1837,14219,,
1838,13981,,
1839,13646,,
1840,13321,,
1841,13039,,
1842,12970,,
1843,13020,,
1844,13277,,
1845,14138,,
1846,14029,,
1847,13443,,
1848,12556,,
1849,11591,,
1850,10798,,
1851,10316,,
1852,10058,,
1853,9923,,
1854,9967,,
1855,10214,,
1856,10721,,
1857,11302,,
1858,12170,,
1859,12889,,
1860,13196,,
1861,13244,,
1862,13107,,
1863,12864,,
1864,12650,,
1865,12534,,
1866,12683,,
1867,13006,,
1868,13443,,
1869,14529,,
1870,14338,,
1871,13347,,
1872,12090,,
1873,10955,,
1874,10137,,
1875,9710,,
1876,9524,,
1877,9523,,
1878,9861,,
1879,10945,,
1880,12989,,
1881,14156,,
1882,14495,,
1883,14695,,
1884,14927,,
1885,15051,,
1886,15058,,
1887,15111,,
1888,14992,,
1889,14807,,
1890,14702,,
1891,14724,,
1892,14839,,
1893,15668,,
1894,15299,,
1895,14137,,
1896,12621,,
1897,11297,,
1898,10421,,
1899,9950,,
1900,9727,,
1901,9667,,
1902,9959,,
1903,10987,,
1904,12980,,
1905,14121,,
1906,14421,,
1907,14580,,
1908,14778,,
1909,14906,,
1910,14964,,
1911,15067,,
1912,15024,,
1913,14946,,
1914,14944,,
1915,14980,,
1916,15018,,
1917,15817,,
1918,15557,,
1919,14384,,
1920,12832,,
1921,11488,,
1922,10556,,
1923,10075,,
1924,9816,,
1925,9747,,
1926,10005,,
1927,10975,,
1928,12913,,
1929,14088,,
1930,14545,,
1931,14844,,
1932,15147,,
1933,15322,,
1934,15362,,
1935,15453,,
1936,15393,,
1937,15318,,
1938,15274,,
1939,15281,,
1940,15227,,
1941,15975,,
1942,15685,,
1943,14559,,
1944,13046,,
1945,11659,,
1946,10742,,
1947,10213,,
1948,9934,,
1949,9839,,
1950,10072,,
1951,11018,,
1952,12948,,
1953,14115,,
1954,14593,,
1955,14943,,
1956,15297,,
1957,15495,,
1958,15567,,
1959,15735,,
1960,15738,,
1961,15712,,
1962,15676,,
1963,15611,,
1964,15465,,
1965,16136,,
1966,15916,,
1967,14780,,
1968,13225,,
1969,11838,,
1970,10902,,
1971,10351,,
1972,10041,,
1973,9936,,
1974,10141,,
1975,11051,,
1976,12895,,
1977,14068,,
1978,14545,,
1979,14852,,
1980,15099,,
1981,15165,,
1982,15078,,
1983,15084,,
1984,14942,,
1985,14766,,
1986,14675,,
1987,14505,,
1988,14250,,
1989,14861,,
1990,14583,,
1991,13712,,
1992,12576,,
1993,11380,,
1994,10467,,
1995,9878,,
1996,9549,,
1997,9381,,
1998,9406,,
1999,9740,,
2000,10392,,
2001,11169,,
2002,12238,,
2003,12986,,
2004,13309,,
2005,13378,,
2006,13218,,
2007,12969,,
2008,12752,,
2009,12644,,
2010,12742,,
2011,13035,,
2012,13369,,
2013,13925,,
2014,13664,,
2015,12973,,
2016,12028,,
2017,11070,,
2018,10234,,
2019,9707,,
2020,9438,,
2021,9302,,
2022,9333,,
2023,9541,,
2024,10050,,
2025,10722,,
2026,11793,,
2027,12717,,
2028,13294,,
2029,13639,,
2030,13750,,
2031,13617,,
2032,13465,,
2033,13366,,
2034,13549,,
2035,13915,,
2036,14236,,
2037,14826,,
2038,14535,,
2039,13528,,
2040,12311,,
2041,11176,,
2042,10389,,
2043,9955,,
2044,9772,,
2045,9782,,
2046,10142,,
2047,11263,,
2048,13337,,
2049,14559,,
2050,14975,,
2051,15150,,
2052,15240,,
2053,15159,,
2054,15015,,
2055,14915,,
2056,14671,,
2057,14571,,
2058,14686,,
2059,15065,,
2060,15481,,
2061,16466,,
2062,16347,,
2063,15360,,
2064,13921,,
2065,12649,,
2066,11817,,
2067,11411,,
2068,11262,,
2069,11287,,
2070,11649,,
2071,12816,,
2072,14851,,
2073,15950,,
2074,16084,,
2075,16050,,
2076,15998,,
2077,15883,,
2078,15663,,
2079,15451,,
2080,15114,,
2081,14865,,
2082,14846,,
2083,15056,,
2084,15301,,
2085,16213,,
2086,16156,,
2087,15171,,
2088,13712,,
2089,12398,,
2090,11553,,
2091,11078,,
2092,10865,,
2093,10808,,
2094,11094,,
2095,12165,,
2096,14155,,
2097,15321,,
2098,15546,,
2099,15580,,
2100,15668,,
2101,15688,,
2102,15620,,
2103,15587,,
2104,15295,,
2105,15047,,
2106,15091,,
2107,15267,,
2108,15421,,
2109,16015,,
2110,15727,,
2111,14667,,
2112,13155,,
2113,11816,,
2114,10948,,
2115,10477,,
2116,10246,,
2117,10201,,
2118,10505,,
2119,11554,,
2120,13568,,
2121,14758,,
2122,15089,,
2123,15321,,
2124,15500,,
2125,15539,,
2126,15434,,
2127,15349,,
2128,15112,,
2129,15017,,
2130,15137,,
2131,15425,,
2132,15707,,
2133,16231,,
2134,15926,,
2135,14894,,
2136,13434,,
2137,12154,,
2138,11297,,
2139,10848,,
2140,10640,,
2141,10612,,
2142,10935,,
2143,12004,,
2144,13887,,
2145,14975,,
2146,15175,,
2147,15212,,
2148,15240,,
2149,15115,,
2150,14862,,
2151,14690,,
2152,14403,,
2153,14129,,
2154,14015,,
2155,14018,,
2156,14098,,
2157,14900,,
2158,14887,,
2159,14193,,
2160,13127,,
2161,11966,,
2162,11035,,
2163,10510,,
2164,10266,,
2165,10183,,
2166,10273,,
2167,10658,,
2168,11349,,
2169,12344,,
2170,13468,,
2171,14135,,
2172,14535,,
2173,14612,,
2174,14516,,
2175,14175,,
2176,13867,,
2177,13677,,
2178,13701,,
2179,13880,,
2180,14024,,
2181,14602,,
2182,14556,,
2183,13962,,
2184,13097,,
2185,12074,,
2186,11237,,
2187,10741,,
2188,10482,,
2189,10397,,
2190,10443,,
2191,10727,,
2192,11160,,
2193,11819,,
2194,12624,,
2195,13158,,
2196,13347,,
2197,13388,,
2198,13379,,
2199,13293,,
2200,13199,,
2201,13271,,
2202,13659,,
2203,14256,,
2204,14684,,
2205,15161,,
2206,14776,,
2207,13814,,
2208,12570,,
2209,11436,,
2210,10674,,
2211,10277,,
2212,10119,,
2213,10157,,
2214,10515,,
2215,11684,,
2216,13714,,
2217,14938,,
2218,15296,,
2219,15461,,
2220,15552,,
2221,15439,,
2222,15205,,
2223,15042,,
2224,14771,,
2225,14550,,
2226,14534,,
2227,14748,,
2228,14914,,
2229,15733,,
2230,15796,,
2231,14848,,
2232,13422,,
2233,12058,,
2234,11208,,
2235,10780,,
2236,10612,,
2237,10640,,
2238,11021,,
2239,12188,,
2240,14138,,
2241,15209,,
2242,15310,,
2243,15288,,
2244,15258,,
2245,15124,,
2246,14918,,
2247,14760,,
2248,14530,,
2249,14365,,
2250,14362,,
2251,14501,,
2252,14651,,
2253,15486,,
2254,15565,,
2255,14541,,
2256,13069,,
2257,11720,,
2258,10840,,
2259,10387,,
2260,10163,,
2261,10133,,
2262,10437,,
2263,11524,,
2264,13427,,
2265,14501,,
2266,14688,,
2267,14747,,
2268,14838,,
2269,14838,,
2270,14734,,
2271,14687,,
2272,14556,,
2273,14388,,
2274,14385,,
2275,14542,,
2276,14654,,
2277,15370,,
2278,15327,,
2279,14324,,
2280,12896,,
2281,11568,,
2282,10745,,
2283,10319,,
2284,10120,,
2285,10122,,
2286,10476,,
2287,11617,,
2288,13550,,
2289,14676,,
2290,14911,,
2291,15021,,
2292,15096,,
2293,15046,,
2294,14883,,
2295,14785,,
2296,14523,,
2297,14316,,
2298,14282,,
2299,14371,,
2300,14455,,
2301,15161,,
2302,15321,,
2303,14514,,
2304,13184,,
2305,11919,,
2306,11050,,
2307,10617,,
2308,10414,,
2309,10409,,
2310,10687,,
2311,11579,,
2312,12959,,
2313,14033,,
2314,14533,,
2315,14769,,
2316,14827,,
2317,14687,,
2318,14456,,
2319,14242,,
2320,13959,,
2321,13694,,
2322,13655,,
2323,13750,,
2324,13796,,
2325,14408,,
2326,14566,,
2327,13909,,
2328,12860,,
2329,11751,,
2330,10921,,
2331,10448,,
2332,10206,,
2333,10132,,
2334,10257,,
2335,10666,,
2336,11251,,
2337,12167,,
2338,13094,,
2339,13583,,
2340,13710,,
2341,13623,,
2342,13416,,
2343,13145,,
2344,12905,,
2345,12854,,
2346,13085,,
2347,13429,,
2348,13699,,
2349,14234,,
2350,14226,,
2351,13574,,
2352,12595,,
2353,11509,,
2354,10619,,
2355,10079,,
2356,9783,,
2357,9674,,
2358,9720,,
2359,10018,,
2360,10499,,
2361,11379,,
2362,12396,,
2363,13032,,
2364,13244,,
2365,13366,,
2366,13255,,
2367,12777,,
2368,12291,,
2369,12029,,
2370,11963,,
2371,12091,,
2372,12424,,
2373,13381,,
2374,13860,,
2375,13119,,
2376,11980,,
2377,10919,,
2378,10213,,
2379,9858,,
2380,9729,,
2381,9740,,
2382,10091,,
2383,11226,,
2384,13078,,
2385,14343,,
2386,14779,,
2387,14985,,
2388,15138,,
2389,15137,,
2390,15033,,
2391,14918,,
2392,14687,,
2393,14515,,
2394,14519,,
2395,14700,,
2396,14828,,
2397,15444,,
2398,15463,,
2399,14413,,
2400,12914,,
2401,11562,,
2402,10713,,
2403,10277,,
2404,10084,,
2405,10076,,
2406,10419,,
2407,11534,,
2408,13362,,
2409,14503,,
2410,14718,,
2411,14810,,
2412,14896,,
2413,14867,,
2414,14779,,
2415,14754,,
2416,14541,,
2417,14374,,
2418,14404,,
2419,14512,,
2420,14625,,
2421,15273,,
2422,15327,,
2423,14284,,
2424,12803,,
2425,11449,,
2426,10603,,
2427,10181,,
2428,9990,,
2429,10002,,
2430,10321,,
2431,11413,,
2432,13254,,
2433,14500,,
2434,14801,,
2435,14861,,
2436,14934,,
2437,14893,,
2438,14756,,
2439,14682,,
2440,14518,,
2441,14355,,
2442,14389,,
2443,14539,,
2444,14709,,
2445,15342,,
2446,15364,,
2447,14337,,
2448,12879,,
2449,11556,,
2450,10685,,
2451,10252,,
2452,10043,,
2453,10042,,
2454,10357,,
2455,11451,,
2456,13239,,
2457,14409,,
2458,14700,,
2459,14782,,
2460,14852,,
2461,14861,,
2462,14800,,
2463,14788,,
2464,14612,,
2465,14477,,
2466,14519,,
2467,14688,,
2468,14759,,
2469,15289,,
2470,15382,,
2471,14450,,
2472,13052,,
2473,11720,,
2474,10849,,
2475,10412,,
2476,10216,,
2477,10217,,
2478,10541,,
2479,11605,,
2480,13303,,
2481,14445,,
2482,14668,,
2483,14752,,
2484,14816,,
2485,14739,,
2486,14567,,
2487,14466,,
2488,14242,,
2489,13993,,
2490,13880,,
2491,13797,,
2492,13693,,
2493,14159,,
2494,14425,,
2495,13680,,
2496,12552,,
2497,11361,,
2498,10480,,
2499,9984,,
2500,9705,,
2501,9630,,
2502,9739,,
2503,10168,,
2504,10718,,
2505,11662,,
2506,12532,,
2507,13052,,
2508,13269,,
2509,13212,,
2510,13022,,
2511,12786,,
2512,12567,,
2513,12497,,
2514,12554,,
2515,12700,,
2516,12778,,
2517,13279,,
2518,13516,,
2519,12849,,
2520,11855,,
2521,10855,,
2522,10042,,
2523,9541,,
2524,9257,,
2525,9135,,
2526,9155,,
2527,9370,,
2528,9657,,
2529,10392,,
2530,11396,,
2531,12151,,
2532,12566,,
2533,12786,,
2534,12837,,
2535,12733,,
2536,12650,,
2537,12681,,
2538,12886,,
2539,13196,,
2540,13320,,
2541,13808,,
2542,14009,,
2543,13207,,
2544,12095,,
2545,11030,,
2546,10239,,
2547,9794,,
2548,9551,,
2549,9507,,
2550,9755,,
2551,10614,,
2552,11835,,
2553,13245,,
2554,14270,,
2555,14989,,
2556,15561,,
2557,15959,,
2558,16174,,
2559,16352,,
2560,16375,,
2561,16362,,
2562,16346,,
2563,16219,,
2564,15923,,
2565,16040,,
2566,16205,,
2567,15073,,
2568,13510,,
2569,12040,,
2570,11046,,
2571,10461,,
2572,10127,,
2573,9993,,
2574,10217,,
2575,11060,,
2576,12385,,
2577,13838,,
2578,14702,,
2579,15223,,
2580,15610,,
2581,15808,,
2582,15895,,
2583,16050,,
2584,16062,,
2585,16008,,
2586,15975,,
2587,15833,,
2588,15454,,
2589,15516,,
2590,15654,,
2591,14511,,
2592,12987,,
2593,11609,,
2594,10612,,
2595,10053,,
2596,9751,,
2597,9643,,
2598,9845,,
2599,10680,,
2600,11928,,
2601,13202,,
2602,13852,,
2603,14209,,
2604,14485,,
2605,14604,,
2606,14563,,
2607,14569,,
2608,14424,,
2609,14224,,
2610,14166,,
2611,14239,,
2612,14249,,
2613,14644,,
2614,14721,,
2615,13771,,
2616,12444,,
2617,11209,,
2618,10360,,
2619,9874,,
2620,9621,,
2621,9579,,
2622,9853,,
2623,10736,,
2624,12100,,
2625,13371,,
2626,13968,,
2627,14344,,
2628,14619,,
2629,14746,,
2630,14713,,
2631,14721,,
2632,14609,,
2633,14477,,
2634,14451,,
2635,14397,,
2636,14228,,
2637,14512,,
2638,14840,,
2639,13944,,
2640,12576,,
2641,11287,,
2642,10403,,
2643,9918,,
2644,9682,,
2645,9585,,
2646,9823,,
2647,10622,,
2648,11875,,
2649,13145,,
2650,13888,,
2651,14408,,
2652,14799,,
2653,14975,,
2654,14973,,
2655,14990,,
2656,14855,,
2657,14672,,
2658,14531,,
2659,14313,,
2660,13989,,
2661,14154,,
2662,14382,,
2663,13586,,
2664,12428,,
2665,11245,,
2666,10369,,
2667,9828,,
2668,9530,,
2669,9393,,
2670,9462,,
2671,9782,,
2672,10264,,
2673,11189,,
2674,12228,,
2675,12970,,
2676,13376,,
2677,13512,,
2678,13512,,
2679,13421,,
2680,13347,,
2681,13346,,
2682,13438,,
2683,13564,,
2684,13509,,
2685,13764,,
2686,14035,,
2687,13333,,
2688,12296,,
2689,11247,,
2690,10412,,
2691,9860,,
2692,9524,,
2693,9339,,
2694,9326,,
2695,9489,,
2696,9720,,
2697,10423,,
2698,11406,,
2699,12247,,
2700,12776,,
2701,13124,,
2702,13299,,
2703,13281,,
2704,13239,,
2705,13294,,
2706,13575,,
2707,13913,,
2708,14169,,
2709,14358,,
2710,14145,,
2711,13186,,
2712,12028,,
2713,10959,,
2714,10262,,
2715,9894,,
2716,9721,,
2717,9695,,
2718,9988,,
2719,11060,,
2720,12886,,
2721,14294,,
2722,14862,,
2723,15155,,
2724,15394,,
2725,15462,,
2726,15382,,
2727,15306,,
2728,15088,,
2729,14928,,
2730,14999,,
2731,15179,,
2732,15145,,
2733,15303,,
2734,15251,,
2735,14184,,
2736,12713,,
2737,11394,,
2738,10526,,
2739,10098,,
2740,9869,,
2741,9825,,
2742,10120,,
2743,11129,,
2744,12787,,
2745,14030,,
2746,14452,,
2747,14678,,
2748,14848,,
2749,14840,,
2750,14735,,
2751,14690,,
2752,14521,,
2753,14358,,
2754,14376,,
2755,14467,,
2756,14482,,
2757,14901,,
2758,15283,,
2759,14328,,
2760,12859,,
2761,11513,,
2762,10644,,
2763,10188,,
2764,9978,,
2765,9928,,
2766,10253,,
2767,11270,,
2768,12923,,
2769,14066,,
2770,14374,,
2771,14548,,
2772,14674,,
2773,14715,,
2774,14641,,
2775,14620,,
2776,14430,,
2777,14300,,
2778,14324,,
2779,14421,,
2780,14478,,
2781,14821,,
2782,15085,,
2783,14198,,
2784,12811,,
2785,11502,,
2786,10619,,
2787,10156,,
2788,9961,,
2789,9959,,
2790,10281,,
2791,11326,,
2792,12983,,
2793,14150,,
2794,14463,,
2795,14594,,
2796,14706,,
2797,14745,,
2798,14680,,
2799,14696,,
2800,14542,,
2801,14425,,
2802,14568,,
2803,14855,,
2804,14955,,
2805,15187,,
2806,15172,,
2807,14195,,
2808,12755,,
2809,11446,,
2810,10560,,
2811,10074,,
2812,9827,,
2813,9771,,
2814,10003,,
2815,10963,,
2816,12612,,
2817,13911,,
2818,14390,,
2819,14613,,
2820,14781,,
2821,14772,,
2822,14593,,
2823,14504,,
2824,14276,,
2825,14053,,
2826,13980,,
2827,13956,,
2828,13937,,
2829,14304,,
2830,14753,,
2831,14120,,
2832,12991,,
2833,11831,,
2834,10942,,
2835,10458,,
2836,10195,,
2837,10092,,
2838,10211,,
2839,10573,,
2840,11152,,
2841,12154,,
2842,13019,,
2843,13447,,
2844,13546,,
2845,13431,,
2846,13206,,
2847,12918,,
2848,12665,,
2849,12516,,
2850,12590,,
2851,12769,,
2852,12882,,
2853,13253,,
2854,13765,,
2855,13207,,
2856,12270,,
2857,11255,,
2858,10419,,
2859,9945,,
2860,9695,,
2861,9617,,
2862,9693,,
2863,9894,,
2864,10234,,
2865,10999,,
2866,11856,,
2867,12477,,
2868,12748,,
2869,12849,,
2870,12789,,
2871,12613,,
2872,12445,,
2873,12406,,
2874,12600,,
2875,12948,,
2876,13171,,
2877,13601,,
2878,14192,,
2879,13384,,
2880,12140,,
2881,10999,,
2882,10274,,
2883,9911,,
2884,9771,,
2885,9825,,
2886,10200,,
2887,11265,,
2888,13080,,
2889,14259,,
2890,14534,,
2891,14642,,
2892,14759,,
2893,14752,,
2894,14656,,
2895,14618,,
2896,14455,,
2897,14309,,
2898,14294,,
2899,14393,,
2900,14514,,
2901,14929,,
2902,15209,,
2903,14157,,
2904,12649,,
2905,11317,,
2906,10453,,
2907,10033,,
2908,9798,,
2909,9766,,
2910,10018,,
2911,11036,,
2912,12853,,
2913,14299,,
2914,14854,,
2915,15210,,
2916,15426,,
2917,15629,,
2918,15584,,
2919,15470,,
2920,15286,,
2921,15166,,
2922,15264,,
2923,15469,,
2924,15472,,
2925,15598,,
2926,15571,,
2927,14528,,
2928,12998,,
2929,11648,,
2930,10767,,
2931,10292,,
2932,10052,,
2933,9993,,
2934,10265,,
2935,11252,,
2936,13033,,
2937,14381,,
2938,14776,,
2939,15006,,
2940,15184,,
2941,15189,,
2942,15074,,
2943,15018,,
2944,14838,,
2945,14683,,
2946,14731,,
2947,14917,,
2948,15057,,
2949,15358,,
2950,15453,,
2951,14461,,
2952,12955,,
2953,11612,,
2954,10689,,
2955,10225,,
2956,9968,,
2957,9906,,
2958,10184,,
2959,11168,,
2960,12986,,
2961,14360,,
2962,14814,,
2963,15060,,
2964,15237,,
2965,15264,,
2966,15136,,
2967,15074,,
2968,14888,,
2969,14748,,
2970,14811,,
2971,14971,,
2972,15027,,
2973,15278,,
2974,15380,,
2975,14425,,
2976,12934,,
2977,11560,,
2978,10667,,
2979,10170,,
2980,9909,,
2981,9837,,
2982,10079,,
2983,11021,,
2984,12795,,
2985,14172,,
2986,14716,,
2987,14996,,
2988,15253,,
2989,15292,,
2990,15202,,
2991,15145,,
2992,14925,,
2993,14732,,
2994,14695,,
2995,14644,,
2996,14513,,
2997,14555,,
2998,14725,,
2999,14010,,
3000,12825,,
3001,11588,,
3002,10617,,
3003,10048,,
3004,9718,,
3005,9569,,
3006,9615,,
3007,9929,,
3008,10507,,
3009,11535,,
3010,12612,,
3011,13304,,
3012,13611,,
3013,13666,,
3014,13523,,
3015,13309,,
3016,13091,,
3017,12946,,
3018,12934,,
3019,13022,,
3020,12997,,
3021,13152,,
3022,13640,,
3023,13135,,
3024,12160,,
3025,11135,,
3026,10303,,
3027,9793,,
3028,9482,,
3029,9334,,
3030,9336,,
3031,9470,,
3032,9752,,
3033,10552,,
3034,11524,,
3035,12259,,
3036,12634,,
3037,12795,,
3038,12799,,
3039,12661,,
3040,12491,,
3041,12454,,
3042,12644,,
3043,12976,,
3044,13178,,
3045,13472,,
3046,14114,,
3047,13346,,
3048,12080,,
3049,10886,,
3050,10068,,
3051,9638,,
3052,9448,,
3053,9427,,
3054,9750,,
3055,10669,,
3056,12429,,
3057,13791,,
3058,14279,,
3059,14572,,
3060,14860,,
3061,14997,,
3062,14993,,
3063,15020,,
3064,14887,,
3065,14716,,
3066,14652,,
3067,14605,,
3068,14490,,
3069,14731,,
3070,15157,,
3071,14183,,
3072,12651,,
3073,11255,,
3074,10360,,
3075,9873,,
3076,9616,,
3077,9545,,
3078,9827,,
3079,10757,,
3080,12546,,
3081,13989,,
3082,14519,,
3083,14822,,
3084,15091,,
3085,15178,,
3086,15079,,
3087,15097,,
3088,14950,,
3089,14870,,
3090,15028,,
3091,15277,,
3092,15269,,
3093,15356,,
3094,15308,,
3095,14269,,
3096,12790,,
3097,11430,,
3098,10527,,
3099,10047,,
3100,9806,,
3101,9731,,
3102,9996,,
3103,10977,,
3104,12786,,
3105,14274,,
3106,14844,,
3107,15175,,
3108,15459,,
3109,15563,,
3110,15516,,
3111,15505,,
3112,15335,,
3113,15233,,
3114,15342,,
3115,15464,,
3116,15397,,
3117,15452,,
3118,15426,,
3119,14436,,
3120,12938,,
3121,11573,,
3122,10652,,
3123,10160,,
3124,9897,,
3125,9823,,
3126,10053,,
3127,10958,,
3128,12720,,
3129,14155,,
3130,14679,,
3131,14943,,
3132,15159,,
3133,15238,,
3134,15173,,
3135,15129,,
3136,14945,,
3137,14768,,
3138,14709,,
3139,14680,,
3140,14546,,
3141,14611,,
3142,15032,,
3143,14276,,
3144,12852,,
3145,11488,,
3146,10546,,
3147,10067,,
3148,9805,,
3149,9737,,
3150,10001,,
3151,10832,,
3152,12566,,
3153,13872,,
3154,14315,,
3155,14565,,
3156,14760,,
3157,14817,,
3158,14711,,
3159,14658,,
3160,14460,,
3161,14256,,
3162,14150,,
3163,14039,,
3164,13844,,
3165,13834,,
3166,14304,,
3167,13796,,
3168,12660,,
3169,11393,,
3170,10451,,
3171,9912,,
3172,9614,,
3173,9509,,
3174,9580,,
3175,9783,,
3176,10418,,
3177,11452,,
3178,12472,,
3179,13091,,
3180,13308,,
3181,13328,,
3182,13224,,
3183,13092,,
3184,12967,,
3185,12995,,
3186,13120,,
3187,13278,,
3188,13301,,
3189,13353,,
3190,13859,,
3191,13428,,
3192,12405,,
3193,11253,,
3194,10356,,
3195,9769,,
3196,9409,,
3197,9229,,
3198,9206,,
3199,9217,,
3200,9574,,
3201,10484,,
3202,11599,,
3203,12440,,
3204,12900,,
3205,13145,,
3206,13246,,
3207,13216,,
3208,13194,,
3209,13248,,
3210,13401,,
3211,13589,,
3212,13641,,
3213,13867,,
3214,14511,,
3215,13917,,
3216,12652,,
3217,11376,,
3218,10482,,
3219,9989,,
3220,9729,,
3221,9658,,
3222,9948,,
3223,10834,,
3224,12572,,
3225,14054,,
3226,14713,,
3227,15172,,
3228,15577,,
3229,15817,,
3230,15877,,
3231,15893,,
3232,15755,,
3233,15601,,
3234,15584,,
3235,15631,,
3236,15514,,
3237,15519,,
3238,15630,,
3239,14630,,
3240,13112,,
3241,11697,,
3242,10750,,
3243,10236,,
3244,9971,,
3245,9901,,
3246,10155,,
3247,11025,,
3248,12767,,
3249,14232,,
3250,14885,,
3251,15290,,
3252,15677,,
3253,15845,,
3254,15849,,
3255,15851,,
3256,15660,,
3257,15507,,
3258,15565,,
3259,15682,,
3260,15638,,
3261,15658,,
3262,15621,,
3263,14643,,
3264,13141,,
3265,11748,,
3266,10842,,
3267,10337,,
3268,10073,,
3269,9993,,
3270,10241,,
3271,11195,,
3272,12991,,
3273,14502,,
3274,15167,,
3275,15561,,
3276,15872,,
3277,16020,,
3278,16009,,
3279,16053,,
3280,16026,,
3281,16020,,
3282,16099,,
3283,16067,,
3284,15847,,
3285,15765,,
3286,16118,,
3287,15226,,
3288,13648,,
3289,12109,,
3290,11076,,
3291,10492,,
3292,10165,,
3293,10021,,
3294,10190,,
3295,10908,,
3296,12584,,
3297,13940,,
3298,14499,,
3299,14850,,
3300,15135,,
3301,15283,,
3302,15284,,
3303,15366,,
3304,15294,,
3305,15233,,
3306,15214,,
3307,15129,,
3308,14883,,
3309,14797,,
3310,15250,,
3311,14573,,
3312,13047,,
3313,11610,,
3314,10632,,
3315,10089,,
3316,9804,,
3317,9715,,
3318,9938,,
3319,10671,,
3320,12349,,
3321,13785,,
3322,14401,,
3323,14812,,
3324,15130,,
3325,15263,,
3326,15251,,
3327,15280,,
3328,15164,,
3329,15041,,
3330,14926,,
3331,14709,,
3332,14362,,
3333,14175,,
3334,14532,,
3335,14046,,
3336,12843,,
3337,11524,,
3338,10547,,
3339,9977,,
3340,9646,,
3341,9481,,
3342,9535,,
3343,9659,,
3344,10303,,
3345,11384,,
3346,12500,,
3347,13214,,
3348,13574,,
3349,13733,,
3350,13729,,
3351,13631,,
3352,13603,,
3353,13655,,
3354,13810,,
3355,13940,,
3356,13863,,
3357,13704,,
3358,14054,,
3359,13683,,
3360,12598,,
3361,11457,,
3362,10530,,
3363,9929,,
3364,9552,,
3365,9377,,
3366,9353,,
3367,9317,,
3368,9696,,
3369,10643,,
3370,11801,,
3371,12700,,
3372,13270,,
3373,13641,,
3374,13828,,
3375,13854,,
3376,13879,,
3377,13971,,
3378,14158,,
3379,14352,,
3380,14340,,
3381,14284,,
3382,14741,,
3383,14113,,
3384,12678,,
3385,11358,,
3386,10452,,
3387,9968,,
3388,9701,,
3389,9640,,
3390,9904,,
3391,10698,,
3392,12435,,
3393,13989,,
3394,14724,,
3395,15229,,
3396,15651,,
3397,15879,,
3398,15973,,
3399,16056,,
3400,15960,,
3401,15826,,
3402,15857,,
3403,15900,,
3404,15797,,
3405,15735,,
3406,15793,,
3407,14827,,
3408,13250,,
3409,11827,,
3410,10916,,
3411,10412,,
3412,10153,,
3413,10073,,
3414,10336,,
3415,11200,,
3416,12968,,
3417,14438,,
3418,15056,,
3419,15492,,
3420,15896,,
3421,16081,,
3422,16080,,
3423,16090,,
3424,15963,,
3425,15850,,
3426,15858,,
3427,15909,,
3428,15732,,
3429,15623,,
3430,15710,,
3431,14853,,
3432,13379,,
3433,11938,,
3434,10951,,
3435,10434,,
3436,10176,,
3437,10075,,
3438,10346,,
3439,11171,,
3440,12980,,
3441,14526,,
3442,15238,,
3443,15726,,
3444,16158,,
3445,16437,,
3446,16567,,
3447,16753,,
3448,16724,,
3449,16619,,
3450,16661,,
3451,16636,,
3452,16386,,
3453,16178,,
3454,16455,,
3455,15765,,
3456,14153,,
3457,12548,,
3458,11430,,
3459,10784,,
3460,10420,,
3461,10273,,
3462,10479,,
3463,11289,,
3464,13132,,
3465,14710,,
3466,15498,,
3467,16099,,
3468,16601,,
3469,16886,,
3470,16977,,
3471,17057,,
3472,16997,,
3473,16851,,
3474,16776,,
3475,16552,,
3476,16199,,
3477,16018,,
3478,16289,,
3479,15605,,
3480,13991,,
3481,12418,,
3482,11353,,
3483,10783,,
3484,10448,,
3485,10341,,
3486,10550,,
3487,11314,,
3488,12988,,
3489,14482,,
